timestamp,balance,returns,trade_returns,x_position,x_enter,y_position,y_enter,beta,signal,numtrades,zscore
2022-01-01 00:00:00,1000,0,0,0,0,0,0,0,0,0,0
2022-08-03 18:47:34.690752,999.0,-0.001,,1,0.06802,-0.8991550202669817,1.205e-05,0.8991550202669817,1,1,1.2521580501083922
2022-08-03 18:48:04.873276,999.1468901632111,0.00014703720041153723,0.0,1,0.06802,-0.8991550202669817,1.205e-05,0.8991550202669817,1,1,1.2521580501083922
2022-08-03 18:48:11.669962,999.2938019247407,0.00014703720041153723,0.0,1,0.06802,-0.8991550202669817,1.205e-05,0.8991550202669817,1,1,1.2521580501083922
